report_id,reported_at,resolved_at,issue_type,severity,lat,lon,street_name,channel,estimated_impact_cost,district_hint,resolution_days,is_unresolved,report_month,report_week,severity_band,district
MR203923,2024-01-07 12:08:58,,pothole near crossing,2.0,37.7629159333294,-122.394037028221,Elm St,Web Form,400.45,D08,800.0,True,2024-01,2024-01-01/2024-01-07,low,Riverside
MR205309,2024-01-07 12:55:00,,missing sign,3.0,37.70745275332547,-122.414034647386,Transit Way,email,211.98,D03,800.0,True,2024-01,2024-01-01/2024-01-07,medium,Civic East
MR215317,2024-01-07 14:42:16,2024-01-08 16:19:21,pothole near crossing,3.0,37.69349995405645,-122.523476975272,Market St,email,355.02,D01,1.0,False,2024-01,2024-01-01/2024-01-07,medium,Harbor North
MR206973,2024-01-07 16:10:00,,unsafe crossng,5.0,37.71824973356479,-122.505605705859,Transit Way,web,815.93,D02,800.0,True,2024-01,2024-01-01/2024-01-07,high,Harbor North
MR221391,2024-01-07 17:51:37,2024-01-17 23:37:33,sidewalk obstruction,1.0,37.82141418167678,-122.361261893396,Union Blvd,app,478.46,D01,10.0,False,2024-01,2024-01-01/2024-01-07,low,Airport Link
MR211893,2024-01-07 19:02:00,2024-01-13 02:25:14,pothole near crossing,1.0,37.768508675094125,-122.480572396491,Union Blvd,app,351.79,D06,5.0,False,2024-01,2024-01-01/2024-01-07,low,Central Exchange
MR210050,2024-01-07 19:54:26,2024-01-12 09:02:08,broken traffic light,3.0,37.7654828397187,-122.458566515675,Elm St,phone,1142.37,,4.0,False,2024-01,2024-01-01/2024-01-07,medium,Central Exchange
MR200566,2024-01-07 19:55:00,,pothole near crossing,4.0,37.68667358547776,-122.372629532757,Market St,phone,698.0,D04,800.0,True,2024-01,2024-01-01/2024-01-07,high,Bayview
MR205990,2024-01-07 20:16:09,2024-01-17 22:25:07,pothole near crossing,3.0,37.74051243386628,-122.434361865302,Market St,app,735.92,D07,10.0,False,2024-01,2024-01-01/2024-01-07,medium,Midtown
MR218317,2024-01-07 20:56:28,2024-01-12 00:00:00,sidewalk obstruction,2.0,37.67997263084411,-122.419901689913,Elm St,app,266.89,D03,4.0,False,2024-01,2024-01-01/2024-01-07,low,Civic East
MR208256,2024-01-07 22:26:00,2024-07-05 01:53:08,pothole near crossing,2.0,37.76322090596332,-122.3933327367,Maple Dr,web,554.63,D08,179.0,False,2024-01,2024-01-01/2024-01-07,low,Riverside
MR200674,2024-01-07 22:30:46,2024-01-14 13:51:39,pothole near crossing,5.0,37.75553770444984,-122.498554325525,Harbor Ave,phone,480.8,D05,6.0,False,2024-01,2024-01-01/2024-01-07,high,Central Exchange
MR212893,2024-01-08 00:00:00,,unsafe crossing,3.0,37.79978053362935,-122.38659597073,River Rd,app,1495.27,D12,800.0,True,2024-01,2024-01-08/2024-01-14,medium,Airport Link
MR210894,2024-01-08 01:45:26,2024-01-13 06:08:19,unsafe crossing,3.0,37.702,-122.465,Cedar Rd,phone,864.64,D02,5.0,False,2024-01,2024-01-08/2024-01-14,medium,Old Market
MR200447,2024-01-08 04:30:29,2024-01-10 17:33:12,broken traffic light,2.0,37.70761261591112,-122.376118156353,Grant St,app,2636.48,D12,2.0,False,2024-01,2024-01-08/2024-01-14,low,Bayview
MR205096,2024-01-08 04:43:31,2024-01-13 07:41:49,pothole near crossing,5.0,37.77101942827978,-122.389744523241,Hillcrest Ave,app,610.12,D08,5.0,False,2024-01,2024-01-08/2024-01-14,high,Riverside
MR200925,2024-01-08 05:25:18,2024-01-13 00:00:00,blocked lane,3.0,37.76275372321097,-122.517733555645,River Rd,app,843.4,D02,4.0,False,2024-01,2024-01-08/2024-01-14,medium,University
MR202392,2024-01-08 06:28:13,,unsafe crossing,3.0,37.76951,-122.484,Market St,web,1161.31,D06,800.0,True,2024-01,2024-01-08/2024-01-14,medium,Central Exchange
MR209992,2024-01-08 06:58:18,2024-01-09 00:00:00,sidewalk obstruction,4.0,37.681673664294976,-122.411846839567,Harbor Ave,web,405.86,D03,0.0,False,2024-01,2024-01-08/2024-01-14,high,Civic East
MR208821,2024-01-08 09:59:27,,pot hole near crossing,2.0,37.81215618514111,-122.361146723424,Maple Dr,mobile app,533.92,D12,800.0,True,2024-01,2024-01-08/2024-01-14,low,Airport Link
MR214078,2024-01-08 10:06:20,2024-01-13 00:00:00,blocked lane,5.0,37.8268,-122.534387,Grant St,app,1584.83,D09,4.0,False,2024-01,2024-01-08/2024-01-14,high,West Junction
MR202329,2024-01-08 10:18:57,2024-01-21 15:20:00,unsafe crossing,4.0,37.77419178014291,-122.534535446608,Grant St,,1022.74,D05,13.0,False,2024-01,2024-01-08/2024-01-14,high,University
MR203780,2024-01-08 10:40:54,2024-01-09 09:10:00,pothole near crossing,3.0,37.83523934099057,-122.534409146369,River Rd,app,393.73,D09,0.0,False,2024-01,2024-01-08/2024-01-14,medium,West Junction
MR214139,2024-01-08 10:46:45,,blocked lane,3.0,37.78110694743428,-122.488316535973,Hillcrest Ave,email,1317.96,D06,800.0,True,2024-01,2024-01-08/2024-01-14,medium,Central Exchange
MR219484,2024-01-08 15:06:53,2024-01-25 00:48:51,blocked lane,4.0,37.814458,-122.393,,phone,2492.42,D12,16.0,False,2024-01,2024-01-08/2024-01-14,high,Airport Link
MR201749,2024-01-08 16:45:00,2024-01-11 12:29:40,blocked lane,5.0,37.68966006308367,-122.533739068431,Transit Way,web,1955.93,D01,2.0,False,2024-01,2024-01-08/2024-01-14,high,Harbor North
MR216909,2024-01-08 16:55:00,2024-08-09 17:45:00,br0ken traffic light,5.0,37.81405191713591,-122.503926004976,Grant St,email,,D10,214.0,False,2024-01,2024-01-08/2024-01-14,high,West Junction
MR202401,2024-01-08 17:40:28,2024-01-13 11:32:35,missing sign,3.0,37.74976904973892,-122.534931915578,River Rd,,,D05,4.0,False,2024-01,2024-01-08/2024-01-14,medium,University
MR216538,2024-01-08 17:41:53,,missing sign,4.0,37.68642177363368,-122.538156842772,Maple Dr,app,157.17,D02,799.0,True,2024-01,2024-01-08/2024-01-14,high,Harbor North
MR211794,2024-01-08 18:08:00,,pothole near crossing,4.0,37.70417370767444,-122.464515023155,River Rd,app,408.47,D02,799.0,True,2024-01,2024-01-08/2024-01-14,high,Old Market
MR201051,2024-01-08 19:26:08,,bus stop damage,1.0,37.80979225740279,-122.440626729097,River Rd,app,894.39,D11,799.0,True,2024-01,2024-01-08/2024-01-14,low,Medical Quarter
MR208949,2024-01-08 19:45:49,,sidewalk obstruction,2.0,37.7671365637433,-122.481741832613,Hillcrest Ave,app,307.17,D06,799.0,True,2024-01,2024-01-08/2024-01-14,low,Central Exchange
MR215862,2024-01-08 20:09:00,2024-01-14 03:04:24,sidewalk obstruction,1.0,37.75916418443507,-122.534882573621,Harbor Ave,phone,284.94,D05,5.0,False,2024-01,2024-01-08/2024-01-14,low,University
MR220803,2024-01-09 00:00:00,,pothole near crossing,4.0,37.75342938120255,-122.408866181211,,app,760.59,D07,799.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR201608,2024-01-09 00:00:00,,pothole near crossing,3.0,37.77557,-122.4607,Hillcrest Ave,mobile app,693.14,D06,799.0,True,2024-01,2024-01-08/2024-01-14,medium,Central Exchange
MR215476,2024-01-09 01:29:00,2024-01-17 00:05:49,sidewalk obstruction,3.0,37.82790568499148,-122.388335268156,Elm St,web,473.8,D08,7.0,False,2024-01,2024-01-08/2024-01-14,medium,Airport Link
MR216925,2024-01-09 02:03:42,2024-01-12 04:47:00,unsafe crossing,3.0,37.805,-122.3637,River Rd,app,3612.07,D10,3.0,False,2024-01,2024-01-08/2024-01-14,medium,Airport Link
MR209841,2024-01-09 05:27:09,2024-01-15 01:12:41,missing sign,2.0,37.707347540952746,-122.353718488123,Elm St,app,133.15,D04,5.0,False,2024-01,2024-01-08/2024-01-14,low,Bayview
MR211735,2024-01-09 05:47:32,,blocked lane,4.0,37.80598880792512,-122.515033131923,Market St,web,,D09,799.0,True,2024-01,2024-01-08/2024-01-14,high,West Junction
MR203868,2024-01-09 07:15:31,2024-01-15 20:58:12,pothole near crossing,3.0,37.79082,-122.527565,River Rd,email,525.38,D09,6.0,False,2024-01,2024-01-08/2024-01-14,medium,West Junction
MR218070,2024-01-09 08:09:16,,unsafe crossing,3.0,37.7047587774677,-122.494747920021,Market St,app,1022.75,,799.0,True,2024-01,2024-01-08/2024-01-14,medium,Old Market
MR221583,2024-01-09 09:22:00,2024-09-09 17:20:35,sidewalk obstruction,5.0,37.74979,-122.43,Union Blvd,email,446.58,D07,244.0,False,2024-01,2024-01-08/2024-01-14,high,Midtown
MR219314,2024-01-09 12:52:32,2024-01-16 18:44:00,bus stop damage,5.0,37.75358836378331,-122.443881944205,Union Blvd,web,605.69,D07,7.0,False,2024-01,2024-01-08/2024-01-14,high,Midtown
MR201725,2024-01-09 16:26:46,2024-01-15 00:47:08,missing sign,2.0,37.81820443456033,-122.375477431408,Hillcrest Ave,web,311.11,,5.0,False,2024-01,2024-01-08/2024-01-14,low,Airport Link
MR203602,2024-01-09 17:00:02,,pot hole near crossing,5.0,37.757190628259465,-122.413438007161,Elm St,app,,D07,798.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR201887,2024-01-09 18:21:18,2024-01-17 14:55:34,blockd lane,2.0,37.703191,-122.517,Grant St,app,1142.5,D01,7.0,False,2024-01,2024-01-08/2024-01-14,low,Harbor North
MR201045,2024-01-09 20:41:33,2024-02-06 14:53:34,broken traffic light,4.0,37.813653311340886,-122.436115399817,,app,,D10,27.0,False,2024-01,2024-01-08/2024-01-14,high,Medical Quarter
MR217189,2024-01-09 20:45:51,2024-01-19 03:33:30,unsafe crossing,4.0,37.75811351378445,-122.459686305647,Grant St,App,1115.94,D06,9.0,False,2024-01,2024-01-08/2024-01-14,high,Central Exchange
MR202630,2024-01-09 22:08:36,,unsafe crossing,1.0,37.82160755185964,-122.427297954995,Harbor Ave,app,813.04,D11,798.0,True,2024-01,2024-01-08/2024-01-14,low,Medical Quarter
MR207158,2024-01-09 23:16:59,2024-01-14 03:00:17,sidewalk obstruction,1.0,37.79538516663145,-122.419750855987,Cedar Rd,phone,372.63,D11,4.0,False,2024-01,2024-01-08/2024-01-14,low,Medical Quarter
MR215110,2024-01-10 00:00:00,2024-01-15 06:22:00,unsafe crossng,4.0,37.77542,-122.380876,Pine Ave,app,,D07,5.0,False,2024-01,2024-01-08/2024-01-14,high,Riverside
MR217897,2024-01-10 00:00:00,2024-01-19 20:12:07,broken traffic light,4.0,37.7903,-122.479,Broadway,phone,2478.61,D03,9.0,False,2024-01,2024-01-08/2024-01-14,high,Central Exchange
MR218841,2024-01-10 00:00:00,2024-01-12 22:22:47,sidewalk obstruction,3.0,37.70358545887976,-122.549448611659,,phone,620.68,D10,2.0,False,2024-01,2024-01-08/2024-01-14,medium,Harbor North
MR214716,2024-01-10 01:26:00,2024-01-14 00:54:02,bus stop damage,4.0,37.79988311951464,-122.508822418305,Elm St,web,760.72,D09,3.0,False,2024-01,2024-01-08/2024-01-14,high,West Junction
MR200147,2024-01-10 02:38:52,2024-01-21 03:12:13,broken traffic light,5.0,37.73902573007671,-122.458049130211,Grant St,web,2005.48,D06,11.0,False,2024-01,2024-01-08/2024-01-14,high,Central Exchange
MR221165,2024-01-10 04:48:32,,pothole near crossing,3.0,37.83756543881751,-122.471549664424,Cedar Rd,web,529.52,D10,798.0,True,2024-01,2024-01-08/2024-01-14,medium,North Commons
MR211817,2024-01-10 09:06:00,2024-10-05 03:13:00,bus stop damage,5.0,37.809185752237376,-122.388588431491,River Rd,email,990.3,D12,268.0,False,2024-01,2024-01-08/2024-01-14,high,Airport Link
MR214143,2024-01-10 10:37:13,2024-01-17 02:15:00,pothole near crossing,3.0,37.82286800390534,-122.542760465155,Elm St,web,306.74,D09,6.0,False,2024-01,2024-01-08/2024-01-14,medium,West Junction
MR202018,2024-01-10 11:13:20,2024-01-23 01:53:24,pothole near crossing,5.0,37.804834,-122.47518,Market St,web,504.73,D10,12.0,False,2024-01,2024-01-08/2024-01-14,high,North Commons
MR218936,2024-01-10 12:50:00,2024-01-23 16:54:54,bus stop damage,2.0,37.754927420335626,-122.376876282842,Cedar Rd,phone,1022.41,D08,13.0,False,2024-01,2024-01-08/2024-01-14,low,Riverside
MR201035,2024-01-10 16:09:00,2024-01-22 00:00:00,unsafe crossing,2.0,37.7584737975717,-122.416984606471,Pine Ave,app,801.96,D07,11.0,False,2024-01,2024-01-08/2024-01-14,low,Midtown
MR208559,2024-01-10 17:55:59,2024-01-12 23:56:06,sidewalk obstruction,2.0,37.72118366094751,-122.407029974555,Transit Way,app,224.08,D03,2.0,False,2024-01,2024-01-08/2024-01-14,low,Civic East
MR205397,2024-01-10 21:44:16,,pothole near crossing,3.0,37.78271389269491,-122.350687447924,Elm St,app,906.33,,797.0,True,2024-01,2024-01-08/2024-01-14,medium,Riverside
MR206280,2024-01-10 22:07:13,,blocked lane,4.0,37.795445,-122.3736,Transit Way,web,1482.89,D12,797.0,True,2024-01,2024-01-08/2024-01-14,high,Airport Link
MR216453,2024-01-11 00:00:00,2024-01-22 11:13:04,unsafe crossing,4.0,37.69757,-122.484,River Rd,app,1002.54,D02,11.0,False,2024-01,2024-01-08/2024-01-14,high,Old Market
MR213203,2024-01-11 00:42:46,2024-01-16 09:24:00,unsafe xing,2.0,37.7466,-122.4401,Harbor Ave,phone,,D07,5.0,False,2024-01,2024-01-08/2024-01-14,low,Midtown
MR201021,2024-01-11 03:02:02,2024-01-12 05:28:59,missing sign,3.0,37.69504753367605,-122.373297517658,Harbor Ave,phone,515.85,D04,1.0,False,2024-01,2024-01-08/2024-01-14,medium,Bayview
MR205608,2024-01-11 04:45:17,,missing sign,2.0,37.80173371633352,-122.518017126899,Hillcrest Ave,,288.83,,797.0,True,2024-01,2024-01-08/2024-01-14,low,West Junction
MR218246,2024-01-11 05:12:46,2024-01-23 12:22:00,broken traffic light,5.0,37.779,-122.4941,Pine Ave, call center ,1535.55,D06,12.0,False,2024-01,2024-01-08/2024-01-14,high,Central Exchange
MR201671,2024-01-11 05:47:12,2024-01-12 21:57:03,pothole near crossing,5.0,37.81374,-122.54727,,mobile app,802.06,D09,1.0,False,2024-01,2024-01-08/2024-01-14,high,West Junction
MR217998,2024-01-11 06:32:21,2024-01-12 11:13:08,blocked lane,5.0,37.694077492613054,-122.385749319517,Maple Dr,,1658.57,D04,1.0,False,2024-01,2024-01-08/2024-01-14,high,Bayview
MR210400,2024-01-11 07:10:12,2024-01-21 15:46:43,broken traffic light,5.0,37.82106726109679,-122.476525606984,River Rd,web,2192.23,D10,10.0,False,2024-01,2024-01-08/2024-01-14,high,North Commons
MR211959,2024-01-11 07:54:00,2024-01-23 13:43:34,broken traffic light,3.0,37.74995335173903,-122.515708266473,Union Blvd,web,1547.31,,12.0,False,2024-01,2024-01-08/2024-01-14,medium,University
MR208904,2024-01-11 10:24:00,2024-01-14 04:05:08,blocked lane,4.0,37.815196496246,-122.533324867954,Elm St,app,1282.25,D09,2.0,False,2024-01,2024-01-08/2024-01-14,high,West Junction
MR217821,2024-01-11 12:44:41,,pothole near crossing,4.0,37.79214775885504,-122.533723485582,River Rd,web,1002.18,D03,796.0,True,2024-01,2024-01-08/2024-01-14,high,West Junction
MR215772,2024-01-11 14:40:37,2024-01-14 09:51:52,missing sign,2.0,37.76878200493808,-122.429768419614,Harbor Ave,web,212.11,D07,2.0,False,2024-01,2024-01-08/2024-01-14,low,Midtown
MR200386,2024-01-11 15:49:50,,bus stop damage,4.0,37.80378578663541,-122.520981269859,Grant St, call center ,1138.31,D09,796.0,True,2024-01,2024-01-08/2024-01-14,high,West Junction
MR220424,2024-01-11 17:07:00,2024-11-02 12:04:20,missing sign,3.0,37.75062660928302,-122.524580256589,Market St,,235.58,D05,295.0,False,2024-01,2024-01-08/2024-01-14,medium,University
MR220745,2024-01-11 19:49:50,2024-01-15 01:45:19,missing sign,1.0,37.8148,-122.358,River Rd,app,,D12,3.0,False,2024-01,2024-01-08/2024-01-14,low,Airport Link
MR207581,2024-01-11 19:52:50,,missing sign,2.0,37.75901,-122.447448,River Rd,,,D06,796.0,True,2024-01,2024-01-08/2024-01-14,low,Midtown
MR202431,2024-01-11 21:38:32,2024-01-29 16:15:43,broken traffic light,3.0,37.793,-122.4456,River Rd,app,903.91,D11,17.0,False,2024-01,2024-01-08/2024-01-14,medium,Medical Quarter
MR220404,2024-01-11 21:57:00,,broken traffic light,5.0,37.81948835220039,-122.527826700146,,app,3183.99,D07,796.0,True,2024-01,2024-01-08/2024-01-14,high,West Junction
MR209491,2024-01-11 22:00:27,2024-01-24 18:52:39,unsafe crossing,2.0,37.758453296933865,-122.406980115579,Harbor Ave,app,678.95,D07,12.0,False,2024-01,2024-01-08/2024-01-14,low,Midtown
MR214460,2024-01-11 22:01:56,,pothole near crossing,4.0,37.76973131111553,-122.389918126527,Market St,phone,881.72,D08,796.0,True,2024-01,2024-01-08/2024-01-14,high,Riverside
MR203143,2024-01-11 22:14:00,2024-11-11 09:08:29,blocked lane,5.0,37.79868502573908,-122.450535296819,Harbor Ave,web,1844.26,D10,304.0,False,2024-01,2024-01-08/2024-01-14,high,North Commons
MR209623,2024-01-11 22:18:19,,sidewalk obstruction,1.0,37.754974635861984,-122.412509834331,Broadway,email ,164.84,D07,796.0,True,2024-01,2024-01-08/2024-01-14,low,Midtown
MR200397,2024-01-11 22:37:52,2024-01-17 20:53:00,pothole near crossing,5.0,37.825220242702656,-122.485398324843,Union Blvd,mobile app,435.4,D10,5.0,False,2024-01,2024-01-08/2024-01-14,high,North Commons
MR220963,2024-01-11 22:53:40,2024-01-16 19:47:26,blocked lane,5.0,37.7632279786692,-122.504724346444,Transit Way,web,1503.05,D05,4.0,False,2024-01,2024-01-08/2024-01-14,high,University
MR204281,2024-01-11 23:42:17,,bus stop damage,1.0,37.818401,-122.467797,Maple Dr,web,698.87,D12,796.0,True,2024-01,2024-01-08/2024-01-14,low,North Commons
MR213345,2024-01-11 23:45:20,2024-01-21 00:00:00,bus stop damage,5.0,37.70126787544402,-122.515859541242,Pine Ave,app,1038.81,D01,9.0,False,2024-01,2024-01-08/2024-01-14,high,Harbor North
MR207560,2024-01-12 00:00:00,2024-01-16 00:00:00,pothole near crossing,4.0,37.81836982606846,-122.441878715361,Grant St,email,,D11,4.0,False,2024-01,2024-01-08/2024-01-14,high,Medical Quarter
MR219546,2024-01-12 02:22:56,2024-01-21 15:57:50,sidewalk obstruction,3.0,37.75224276897641,-122.36822716843,Hillcrest Ave,web,304.62,,9.0,False,2024-01,2024-01-08/2024-01-14,medium,Riverside
MR210681,2024-01-12 03:02:00,2024-01-18 14:09:38,bus stop damage,3.0,37.778,-122.358132,Pine Ave,web,1023.93,D10,6.0,False,2024-01,2024-01-08/2024-01-14,medium,Riverside
MR204455,2024-01-12 03:19:29,,pothole near crossing,2.0,37.82150689723742,-122.371213640308,Harbor Ave,,644.96,D12,796.0,True,2024-01,2024-01-08/2024-01-14,low,Airport Link
MR213616,2024-01-12 04:59:08,,blocked lane,5.0,37.7617,-122.418,Pine Ave,phone,2488.25,D07,796.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR203578,2024-01-12 05:20:00,2024-12-05 00:00:00,broken traffic light,2.0,37.807,-122.428715,Pine Ave,email,1441.56,D04,327.0,False,2024-01,2024-01-08/2024-01-14,low,Medical Quarter
MR212724,2024-01-12 06:19:30,,bus stop damage,4.0,37.7734244593568,-122.466986195766,Grant St,web,,,796.0,True,2024-01,2024-01-08/2024-01-14,high,Central Exchange
MR205940,2024-01-12 06:57:00,2024-12-05 22:13:00,unsafe crossing,4.0,37.81468217863285,-122.529598936827,River Rd,email,,D09,328.0,False,2024-01,2024-01-08/2024-01-14,high,West Junction
MR212809,2024-01-12 07:35:00,2024-01-14 17:09:50,missing sign,4.0,37.71473748453748,-122.424841266866,Hillcrest Ave,app,529.79,D03,2.0,False,2024-01,2024-01-08/2024-01-14,high,Civic East
MR221769,2024-01-12 09:09:44,,unsafe crossing,5.0,37.67997263084411,-122.444985251875,Pine Ave,email,,D12,796.0,True,2024-01,2024-01-08/2024-01-14,high,Civic East
MR217649,2024-01-12 09:54:00,,pothole near crossing,4.0,37.771621786438565,-122.433993504445,River Rd,app,,D07,796.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR209283,2024-01-12 11:37:00,2024-12-06 16:30:17,bus stop damage,2.0,37.80168931015504,-122.400865334363,Elm St,app,1230.5,D12,329.0,False,2024-01,2024-01-08/2024-01-14,low,Medical Quarter
MR219458,2024-01-12 14:45:12,,pothole near crossing,4.0,37.77125649679012,-122.427626722879,Grant St,app,1129.38,D07,795.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR205030,2024-01-12 14:46:45,,blocked lane,4.0,37.7449935197711,-122.406461894274,,app,1525.8,D07,795.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR220485,2024-01-12 15:09:28,2024-01-18 05:04:17,pothole near crossing,2.0,37.71996376521771,-122.46634817933,Grant St,email,359.99,D02,5.0,False,2024-01,2024-01-08/2024-01-14,low,Old Market
MR203988,2024-01-12 17:58:59,2024-01-14 10:41:54,missing sign,2.0,37.81016515411114,-122.502630309364,Union Blvd,phone,161.21,D09,1.0,False,2024-01,2024-01-08/2024-01-14,low,West Junction
MR206208,2024-01-12 20:30:00,2024-12-08 00:00:00,sidewalk obstruction,3.0,37.71761,-122.525,Grant St,,421.17,D01,330.0,False,2024-01,2024-01-08/2024-01-14,medium,Harbor North
MR219579,2024-01-12 20:55:00,,unsafe crossing,5.0,37.76652928771168,-122.414499916837,Hillcrest Ave,web,,D07,795.0,True,2024-01,2024-01-08/2024-01-14,high,Midtown
MR206890,2024-01-12 21:29:21,2024-01-16 05:44:14,sidewalk obstruction,3.0,37.81624090420823,-122.48460664106,Harbor Ave,app,563.21,D10,3.0,False,2024-01,2024-01-08/2024-01-14,medium,North Commons
MR206529,2024-01-12 21:34:59,,blocked lane,4.0,37.70083784530992,-122.418916216907,Hillcrest Ave,app,1023.61,D03,795.0,True,2024-01,2024-01-08/2024-01-14,high,Civic East
MR212650,2024-01-12 22:54:00,,pothole near crossing,2.0,37.73700258674297,-122.406993924558,Harbor Ave,phone,291.34,D07,795.0,True,2024-01,2024-01-08/2024-01-14,low,Midtown
MR216345,2024-01-12 23:32:34,2024-01-15 00:00:00,missing sign,1.0,37.70509650638684,-122.486102435345,Grant St,phone,281.65,D02,2.0,False,2024-01,2024-01-08/2024-01-14,low,Old Market
MR215038,2024-01-13 00:00:00,2024-01-24 23:30:41,bus stop damage,2.0,37.7163,-122.434,River Rd,phone,857.31,D03,11.0,False,2024-01,2024-01-08/2024-01-14,low,Civic East
MR209646,2024-01-13 00:00:00,2024-01-15 16:57:14,blocked lane,5.0,37.76840761793712,-122.428663320004,,,1580.74,D07,2.0,False,2024-01,2024-01-08/2024-01-14,high,Midtown
MR212124,2024-01-13 00:00:00,2024-01-19 22:38:12,bus stop damage,2.0,37.7745458340667,-122.387604048861,Union Blvd,web,1213.39,D08,6.0,False,2024-01,2024-01-08/2024-01-14,low,Riverside
